time,tau1,tau2,tau3,Fx,Fy,ee_x,ee_y,target_x,target_y,ex,ey,ex_mm,ey_mm,in_contact,contact_state
25.71000000000122,8.72453514833356,4.877712968962655,0.6445994486679585,0.0,0.0,0.5498033422161723,0.08869570381227768,0.5492197904738475,0.08783066878722001,-0.0005835911666020044,-0.0009651089666957713,0.5835911666020044,0.9651089666957713,0,INSERTION
25.72000000000122,8.725494595857405,4.87732461949964,0.6444560348503648,0.0,0.0,0.5498033024072485,0.08859562968667739,0.5492197904738475,0.08773066878722001,-0.0005835517423248282,-0.0009650350250576673,0.5835517423248282,0.9650350250576673,0,INSERTION
25.730000000001223,8.74844655822902,4.89369600524935,0.6495668425653952,0.0,0.0,0.5498063451485193,0.08850001607754637,0.5492197904738475,0.08773066878722001,-0.0005835119334010042,-0.0008649608994573815,0.5835119334010042,0.8649608994573815,0,INSERTION
25.740000000001224,8.717813078279516,4.865135348376997,0.6394657735031569,0.0,0.0,0.5498059868550814,0.0884011212344645,0.5492197904738475,0.08753066878722,-0.0005865546746718353,-0.0009693472903263695,0.5865546746718353,0.9693472903263695,0,INSERTION
25.750000000001226,8.746497020765615,4.890051233441305,0.6484218112130987,0.0,0.0,0.5498082127913151,0.08830592771234017,0.5492197904738475,0.08753066878722,-0.0005861963812339166,-0.0008704524472444991,0.5861963812339166,0.8704524472444991,0,INSERTION
25.760000000001227,8.739215191203094,4.880000433573006,0.6443135629926138,0.0,0.0,0.5498101644374846,0.08821166082860299,0.5492197904738475,0.08743066878722,-0.0005884223174675851,-0.0008752589251201648,0.5884223174675851,0.8752589251201648,0,INSERTION
25.77000000000123,8.736803609418645,4.877175029618631,0.6434519585394852,0.0,0.0,0.5498114309161646,0.08811767789719302,0.5492197904738475,0.08733066878722,-0.0005903739636371474,-0.0008809920413829914,0.5903739636371474,0.8809920413829914,0,INSERTION
25.78000000000123,8.73556581546488,4.8758341818078295,0.6432125306927859,0.0,0.0,0.5498120567624725,0.08802376412327167,0.5492197904738475,0.08723066878722,-0.0005916404423170762,-0.0008870091099730248,0.5916404423170762,0.8870091099730248,0,INSERTION
25.790000000001232,8.75676470866925,4.891610868857093,0.6483366178649024,0.0,0.0,0.5498152401708178,0.08793425639191954,0.5492197904738475,0.08723066878722,-0.0005922662886249652,-0.0007930953360516801,0.5922662886249652,0.7930953360516801,0,INSERTION
25.800000000001234,8.746664332101334,4.879381012874615,0.6435330207904121,0.0,0.0,0.5498176965790537,0.0878457952671872,0.5492197904738475,0.08713066878721999,-0.0005954496969703404,-0.0008035876046995488,0.5954496969703404,0.8035876046995488,0,INSERTION
